id,text,anger,fear,joy,sadness,surprise
eng_train_track_b_01477,i get real scared now,0,3,0,0,0
eng_train_track_b_01478,im positive that well never be able to communicate with them in their language,0,2,0,1,1
eng_train_track_b_01479,in my grandmothers home she blocked off the formal livingroom and diningroom with baby gates to keep me and my siblings and cousins from getting in and breaking stuff like her good china and antique furniture,0,0,0,0,0
eng_train_track_b_01480,i rolled my eyes while following behind kathythen the voice from behind me sternly said are you talking to me,0,0,0,0,0
eng_train_track_b_01481,obviously there was no body but what they did find was quite surprising,0,0,0,0,3
eng_train_track_b_01482,it was several years later that i realized that i had probably narrowly avoided being molested kidnapped or worse,0,3,0,2,2
eng_train_track_b_01483,hes also obviously quite upset about something,0,1,0,2,0
eng_train_track_b_01484,mom asked us all to sit down and thats when my heart began to sink,0,1,0,1,0
eng_train_track_b_01485,i think i couldve laughed my head off that night except that i had to keep my head in place so i could laugh some more haha,0,0,3,0,0
eng_train_track_b_01486,i swallowed a piece of meat it sort of suctioned to the back of my throat,0,1,0,0,0
eng_train_track_b_01487,i never noticed before i have viewed this photo a hundred times that my hand looks like a blaquera,0,0,0,0,1
eng_train_track_b_01488,my feet were totally soaked through,0,1,0,1,0
eng_train_track_b_01489,all the while my foot throbbing,0,1,0,0,0
eng_train_track_b_01490,i couldnt get my feet undone so i just fell over,0,1,0,0,0
eng_train_track_b_01491,i ate a delicious sandwich on an everything bagel and one of the seeds got stuck in between my teeth,0,1,0,0,0
eng_train_track_b_01492,i got the results back on the 11th and my doctor said that she did not find anything wrong with my spine or back bone,0,0,1,0,0
eng_train_track_b_01493,closest analogy i could come up with,0,1,0,0,0
eng_train_track_b_01494,i nodded pulling my arms across my chest hoping that the rain obscured the tears that ran from my eyes,0,1,0,3,0
eng_train_track_b_01495,then all hell broke loose,1,3,0,0,2
eng_train_track_b_01496,youre not mad are you,0,1,0,0,0
eng_train_track_b_01497,let the masses who see my face start speaking my name in harsh tones and castdown eyes,2,2,0,2,1
eng_train_track_b_01498,my balls hurt so badly that i could barely even walk,0,2,0,1,0
eng_train_track_b_01499,i tried to get out of bed and as i did i immediately fell on the floor unable to get my legs underneath me,0,3,0,1,1
eng_train_track_b_01500,moved into a new office and being an internet company it was important the internet worked,0,1,1,0,0
eng_train_track_b_01501,she lifted my other hand to examine the pads of my fingers,0,0,0,0,0
eng_train_track_b_01502,like john and will,0,0,0,0,0
eng_train_track_b_01503,and my heart bleeds,0,1,0,3,0
eng_train_track_b_01504,the trouble seeps into my head in my body im caught,0,2,0,2,0
eng_train_track_b_01505,from my bed you can see out my door which i leave open thanks to other experiences in my house and directly at my little brothers doori am reading a book and happen to glance out the door and i notice my little brother leave his room and walk into the bathroom,0,0,0,0,0
eng_train_track_b_01506,we met at dinner with mutual friends at a very fancy italian restaurant,0,0,1,0,0
eng_train_track_b_01507,a week after my grandmothers funeral i had another strange dream,0,1,0,2,1
eng_train_track_b_01508,you slid through me like a hot knife through butter under my skin and never gone yet,0,1,0,1,1
eng_train_track_b_01509,the owners have a light in their yard for security purposes but the light doesnt extend really far,0,0,0,0,1
eng_train_track_b_01510,i radioed to infinity,0,0,0,0,0
eng_train_track_b_01511,must be fall im feeling in my bones,0,0,1,0,0
eng_train_track_b_01512,he was shaking the bed,0,2,0,0,0
eng_train_track_b_01513,i naively walked up and stuck my head in the drivers window hole,0,2,0,0,1
eng_train_track_b_01514,i realized i was now down to my last 20 pound note and some coins which i have yet to figure out so i decided to keep my eye open for an atm,0,1,0,0,0
eng_train_track_b_01515,i close my eyes,0,1,0,0,0
eng_train_track_b_01516,my legs were sore from yesterdays squats,0,0,0,1,0
eng_train_track_b_01517,i stomped my foot in anger,3,0,0,0,0
eng_train_track_b_01518,i had my hand on the side of my face when i was drawing and then i moved it and was like oh my god i m bleeding out my ears ahhhhh,0,3,0,0,2
eng_train_track_b_01519,scouts disguised as farts,0,0,1,0,1
eng_train_track_b_01520,i still remember this occasionally clear as day,0,0,1,1,1
eng_train_track_b_01521,i have obnoxious bug bite on my finger ugh probably from going on that trail,0,1,0,0,0
eng_train_track_b_01522,i had a difficult time reaching the target hr even in the lowest gear but i still got a really nice burn in my legs,0,0,1,0,0
eng_train_track_b_01523,we had hiked for about an hour through the shallow water and were looking for cool rocks and other things in the river,0,0,2,0,0
eng_train_track_b_01524,to this day the memory still brings chills,0,3,0,1,1
eng_train_track_b_01525,4about 4 years old sitting on the couch in my basement eating an orange flavor ice,0,0,1,0,0
eng_train_track_b_01526,some work had been done on the driveway,0,0,0,0,0
eng_train_track_b_01527,i dont know why ive been obsessing about this,0,2,0,1,0
eng_train_track_b_01528,i got to babysit my grandson but my back hurt the next day,0,0,1,1,0
eng_train_track_b_01529,i woke up one night and my heart was racing i shake away the drowsiness and started tracing for what i had dreamt about moments before,0,2,0,0,0
eng_train_track_b_01530,i was fully aware of the fact that once i began to freak out about the situation was when my spine began flaring up so i tried my hardest to get back into the zone i was in while i was at home,0,2,0,0,0
eng_train_track_b_01531,slow down so i dont stub my toe when im running down the driveway to pick up my mail,0,1,0,0,0
eng_train_track_b_01532,have i just made my first ghost poo,0,1,1,0,2
eng_train_track_b_01533,we walked every aisle and i had so many ideas pop into my head,0,0,1,0,0
eng_train_track_b_01534,in the single worst moment of 215 years six martinis errupted from my mouth,0,2,0,2,0
eng_train_track_b_01535,i look down to check out the pool below and i see a small white sphere floating slowly along,0,1,0,0,2
eng_train_track_b_01536,as i walked down the steps i thought i felt eyes on my back,0,1,0,0,0
eng_train_track_b_01537,four hours had passed,0,0,0,0,0
eng_train_track_b_01538,i wrote down this bit about one of my earliest school memories as part of a writing exercise about memory as a tool and ive been dying to share it as i think its quite funny,0,0,3,0,0
eng_train_track_b_01539,my body is bruised my leg is cut and my ego is tarnished,1,2,0,3,0
eng_train_track_b_01540,my hearts finally starting to feel at peace and everything that used to feel wrong is suddenly starting to feel really right,0,0,3,0,0
eng_train_track_b_01541,between my legs,0,0,0,0,0
eng_train_track_b_01542,my throat hurts i have a headache and my ears are crackling,0,2,0,0,0
eng_train_track_b_01543,it was the day after my 20th birthday,0,0,0,0,0
eng_train_track_b_01544,despite that the city is called sin city the city of las vegas catches my eye the fact that my favorite movie is set in the city could be a main reason why,0,0,1,0,0
eng_train_track_b_01545,my back hurts my sinuses are full of fluid i have been suffering pretty bad depression since my folks were here this weekend and i am excited because i got new towelsi am an old lady regardless of how long i have existed,0,1,1,2,0
eng_train_track_b_01546,pretty much everyone objected to my wedding,1,1,0,2,1
eng_train_track_b_01547,i stood up still violently too high and walked over to my friend who was still on the ground,0,2,0,1,0
eng_train_track_b_01548,so he went a lil faster keep in mind we never went really fast and i lost the tray hit my knee on the ground and tried to hang on until he stopped,0,1,0,1,1
eng_train_track_b_01549,how often has this been available in the past and i hadnt known and ended up with a kink in my neck,1,1,0,0,0
eng_train_track_b_01550,walking through the toilet aisle i decide to let a fart out and make the aisle smell,0,0,1,0,1
eng_train_track_b_01551,it was sweet but when i woke up it taste bitter got some tears in my eyes,0,0,0,2,0
eng_train_track_b_01552,grant you i still dont have total use of my shoulder and i have to use my left arm for certain things but it was wonderful to drive again,0,0,1,0,0
eng_train_track_b_01553,it was a this point i caught something out of the corner of my eye,0,0,0,0,1
eng_train_track_b_01554,its two am and we pull up to what looks like a small house party,0,1,1,0,1
eng_train_track_b_01555,i shook my head put the car in gear and had to force myself to drive away,0,1,0,2,0
eng_train_track_b_01556,all those feelings which he had buried deep in his heart had now after hundreds of years risen up,0,0,0,1,0
eng_train_track_b_01557,the whole time relentless joy as though a smile was consistently on my face and even when it wasnt it still lay beneath the surface a laugh always ready to come out,0,0,3,0,0
eng_train_track_b_01558,i leaned my ear close and it stopped but only for a few seconds under the sink,0,1,0,0,0
eng_train_track_b_01559,a close friend set me up on a double date with her her boyfriend and the boyfriends friend on valentines day,0,1,1,0,1
eng_train_track_b_01560,murder is the better word,1,1,0,1,1
eng_train_track_b_01561,i had been flung on top of the bike and the handle bar was on my stomach,0,2,0,1,0
eng_train_track_b_01562,i found that when i changed my thoughts it changed my heart,0,0,1,0,0
eng_train_track_b_01563,i saw some of the girls staring but they didnt say anything well not to my face,0,0,0,0,0
eng_train_track_b_01564,i wore cologne to get the feeling right,0,0,1,0,0
eng_train_track_b_01565,id never known a feeling so painful,0,2,0,3,0
eng_train_track_b_01566,i always wanted to see one,0,0,1,0,1
eng_train_track_b_01567,he breathed on my face nuzzled my hair with his nose and licked the top of my head,0,0,1,0,0
eng_train_track_b_01568,apparently my leg had fallen asleep and i didnt know it,0,1,0,0,0
eng_train_track_b_01569,then there are the scabs scratches and depressive scars all over my legs,0,2,0,3,0
eng_train_track_b_01570,tears spilled onto my cheeks and i let myself rest in the pain,0,1,0,3,0
eng_train_track_b_01571,tldr the love of my life tried to kill me i killed her first,2,3,0,3,3
eng_train_track_b_01572,i was on a admittedly silly adrenaline rush,0,1,2,0,1
eng_train_track_b_01573,when i fell asleep in some strangers bedroom at some strangers party and some stangers held my arms my legs and never took no for an answer and there we were,3,3,0,3,0
eng_train_track_b_01574,probably going to get buried spooky as hell and very real,0,3,0,0,2
eng_train_track_b_01575,this made matters worse,1,1,0,1,0
eng_train_track_b_01576,i got on the pole and went down till i could reach the seint with my foot and i pulled it under me and i got in,0,1,0,0,0
eng_train_track_b_01577,he picked her up and put her in front of a mirror and said look look at you,0,0,1,0,1
eng_train_track_b_01578,that night around 2am she woke up to the sound of a woman screaming,0,3,0,1,2
eng_train_track_b_01579,i adjusted to the noise inside my head and in turn my inner need to analyze and obsess died out,0,1,2,0,0
eng_train_track_b_01580,he could not explain,0,2,0,1,1
eng_train_track_b_01581,echoing cruelly in my ears,1,2,0,2,0
eng_train_track_b_01582,i stopped moving bent down with my palm out and let the squirrel jump up on my arm and onto my shoulder,0,0,1,0,0
eng_train_track_b_01583,as i lay upon the table with my eyes closed awaiting a peaceful treatment she began to talk oh no,0,2,0,0,2
